net_a,net_b,panels_a,panels_b,cm_f,cm_pf,assemble_ms,solve_ms
/-INB11,/P0.10{slash}NFC2,16,1,6.78316e-16,0.000678316,0.0088,0.0044
/-INB11,/P0.11,16,1,7.37149e-16,0.000737149,0.004,0.0036
/-INB11,/P0.12,16,1,7.42694e-16,0.000742694,0.0044,0.004
/-INB11,/P0.14,16,1,7.22417e-16,0.000722417,0.0043,0.0036
/-INB11,/P0.16,16,1,7.17558e-16,0.000717558,0.0045,0.004
/-INB11,/P0.19,16,1,7.08031e-16,0.000708031,0.0054,0.0037
/-INB11,/P0.20,16,1,7.06321e-16,0.000706321,0.0055,0.0043
/-INB11,/P0.21,16,1,7.03362e-16,0.000703362,0.0063,0.0039
/-INB11,/P0.22,16,1,7.01671e-16,0.000701671,0.0045,0.0036
/-INB11,/P0.23,16,1,6.98754e-16,0.000698754,0.0042,0.0039
/-INB11,/P0.24,16,1,6.97081e-16,0.000697081,0.0058,0.0038
/-INB11,/P0.25,16,1,6.94205e-16,0.000694205,0.0042,0.004
/-INB11,/P0.26,16,10,2.84776e-14,0.0284776,0.0043,0.0085
/-INB11,/P0.27,16,10,2.294e-14,0.02294,0.0047,0.0067
/-INB11,/P0.28{slash}AIN4,16,1,7.08262e-16,0.000708262,0.0045,0.0037
/-INB11,/P0.29{slash}AIN5,16,1,7.09565e-16,0.000709565,0.0044,0.0037
/-INB11,/P0.30{slash}AIN6,16,1,7.12939e-16,0.000712939,0.0054,0.0037
/-INB11,/P0.31{slash}AIN7,16,1,7.14252e-16,0.000714252,0.0043,0.0038
/-INB11,/P1.00,16,1,6.92551e-16,0.000692551,0.0053,0.0041
/-INB11,/P1.01,16,1,6.86561e-16,0.000686561,0.0043,0.0039
/-INB11,/P1.02,16,18,1.28143e-13,0.128143,0.005,0.0128
/-INB11,/P1.05,16,1,6.85225e-16,0.000685225,0.0061,0.0039
/-INB11,/P1.06,16,1,6.80519e-16,0.000680519,0.006,0.0037
/-INB11,/P1.08,16,7,2.62018e-15,0.00262018,0.0065,0.0073
/-INB11,/P1.09,16,1,1.9387e-15,0.0019387,0.0079,0.0037
/-INB11,/P1.10,16,1,6.8701e-16,0.00068701,0.0069,0.0039
/-INB11,/P1.11,16,1,6.90145e-16,0.000690145,0.0049,0.004
/-INB11,/P1.12,16,1,6.94588e-16,0.000694588,0.0059,0.0039
/-INB11,/P1.13,16,1,6.95861e-16,0.000695861,0.0087,0.0038
/-INB11,/P1.14,16,1,6.99088e-16,0.000699088,0.0076,0.0039
/-INB11,/P1.15,16,1,7.00371e-16,0.000700371,0.0042,0.0039
/-INB11,/RF,16,6,4.54314e-15,0.00454314,0.0073,0.0066
/-INB11,/S0,16,10,4.48275e-14,0.0448275,0.0048,0.0074
/-INB11,/S1,16,13,3.217e-14,0.03217,0.0058,0.009
/-INB11,/S2,16,10,3.99842e-14,0.0399842,0.0053,0.0077
/-INB11,/S3,16,11,2.37233e-14,0.0237233,0.0051,0.0092
/-INB11,/SGND,16,42,9.48691e-14,0.0948691,0.0106,0.0367
/-INB11,/SGND_ADC,16,4,1.35222e-14,0.0135222,0.0063,0.0067
